date,region,channel,category,product_id,orders,units,gmv,discount,refund_amount,new_customers,returning_customers,avg_session_seconds,impressions,clicks,ctr
2024-11-17,华东,天猫,食品生鲜,食品生鲜-SKU006,42,51,5548.4,814.45,57.76,10,32,445,1260,169,0.1341
2024-11-17,华东,小程序,母婴玩具,母婴玩具-SKU005,29,27,4287.28,468.49,119.46,8,21,548,116,29,0.25
2024-11-17,西北,拼多多,美妆个护,美妆个护-SKU004,9,11,1138.34,86.63,29.62,2,7,129,162,9,0.0556
2024-11-17,华南,抖音,家用电器,家用电器-SKU005,36,45,3346.62,541.24,233.45,10,26,446,540,58,0.1074
2024-11-17,华东,美团,手机数码,手机数码-SKU001,22,29,4503.53,799.44,6.55,6,16,593,660,76,0.1152
2024-11-17,西南,拼多多,服饰鞋包,服饰鞋包-SKU006,19,21,2343.99,64.16,82.05,5,14,544,323,19,0.0588
2024-11-18,华中,线下门店,家用电器,家用电器-SKU007,72,63,7035.46,180.54,502.79,12,60,588,864,72,0.0833
2024-11-18,华南,线下门店,家用电器,家用电器-SKU006,9,12,1297.21,300.78,39.96,1,8,479,90,9,0.1
2024-11-18,华南,拼多多,家用电器,家用电器-SKU003,18,22,1722.0,74.14,119.43,6,12,393,324,39,0.1204
2024-11-18,华北,拼多多,食品生鲜,食品生鲜-SKU006,15,19,2084.29,263.46,130.67,2,13,267,345,15,0.0435
2024-11-18,东北,拼多多,家用电器,家用电器-SKU007,10,10,1586.91,374.41,10.47,3,7,288,170,10,0.0588
2024-11-18,华东,美团,食品生鲜,食品生鲜-SKU005,29,31,4376.9,310.68,120.8,8,21,176,638,87,0.1364
2024-11-19,华北,小程序,家居家装,家居家装-SKU005,10,12,737.57,162.91,49.28,3,7,504,200,10,0.05
2024-11-19,西南,美团,母婴玩具,母婴玩具-SKU003,12,17,2001.18,96.22,39.47,2,10,363,312,12,0.0385
2024-11-19,东北,拼多多,母婴玩具,母婴玩具-SKU001,19,20,2379.16,72.01,83.09,6,13,306,57,19,0.3333
2024-11-19,华东,京东,家居家装,家居家装-SKU004,17,14,2592.85,55.95,40.96,5,12,470,442,17,0.0385
2024-11-19,华中,抖音,家用电器,家用电器-SKU006,26,29,1981.72,174.18,147.4,9,17,400,702,26,0.037
2024-11-19,华东,抖音,母婴玩具,母婴玩具-SKU001,25,23,5023.52,1158.75,280.16,5,20,512,125,25,0.2
2024-11-19,华北,天猫,服饰鞋包,服饰鞋包-SKU004,39,42,3691.74,229.1,120.12,5,34,283,390,39,0.1
2024-11-19,西南,拼多多,母婴玩具,母婴玩具-SKU008,24,35,2293.93,290.53,93.35,3,21,329,648,41,0.0633
2024-11-19,西北,小程序,运动户外,运动户外-SKU005,37,46,6014.19,403.68,293.77,12,25,236,592,46,0.0777
2024-11-19,西南,京东,母婴玩具,母婴玩具-SKU007,24,26,1616.57,354.29,117.66,4,20,444,552,38,0.0688
2024-11-20,华南,美团,服饰鞋包,服饰鞋包-SKU001,8,7,1376.38,244.73,22.73,1,7,490,176,8,0.0455
2024-11-20,华东,京东,美妆个护,美妆个护-SKU004,11,10,673.9,111.99,47.82,1,10,46,66,11,0.1667
2024-11-20,东北,天猫,服饰鞋包,服饰鞋包-SKU004,10,10,1010.62,220.14,17.96,2,8,404,90,10,0.1111
2024-11-20,东北,小程序,美妆个护,美妆个护-SKU008,37,49,5391.24,350.55,37.34,7,30,116,111,37,0.3333
2024-11-20,华东,线下门店,母婴玩具,母婴玩具-SKU003,16,22,2073.54,205.89,157.68,3,13,208,448,16,0.0357
2024-11-20,西南,线下门店,服饰鞋包,服饰鞋包-SKU003,48,65,5530.96,1081.05,439.44,6,42,466,1104,48,0.0435
2024-11-20,华南,抖音,手机数码,手机数码-SKU007,17,15,2247.92,43.49,155.82,6,11,538,391,17,0.0435
2024-11-20,华中,线下门店,家用电器,家用电器-SKU001,20,23,1658.64,76.27,126.85,5,15,458,280,20,0.0714
2024-11-20,西南,线下门店,家用电器,家用电器-SKU007,37,47,1237.99,35.19,4.16,14,23,512,333,37,0.1111
2024-11-20,西南,天猫,食品生鲜,食品生鲜-SKU004,30,37,3760.17,840.08,46.64,11,19,379,900,108,0.12
2024-11-21,西南,美团,手机数码,手机数码-SKU008,12,14,2065.84,146.96,47.17,4,8,489,264,21,0.0795
2024-11-21,华中,线下门店,服饰鞋包,服饰鞋包-SKU002,11,12,1448.91,322.29,108.88,1,10,242,88,11,0.125
2024-11-21,西北,京东,家居家装,家居家装-SKU005,9,9,1593.68,269.32,70.21,3,6,332,162,19,0.1173
2024-11-21,华南,小程序,家用电器,家用电器-SKU007,31,41,4471.17,610.4,20.54,10,21,207,806,118,0.1464
2024-11-21,华南,拼多多,母婴玩具,母婴玩具-SKU004,13,14,2720.74,441.83,141.11,2,11,374,260,13,0.05
2024-11-21,华东,天猫,运动户外,运动户外-SKU008,40,42,4441.54,209.07,157.69,5,35,109,1120,46,0.0411
2024-11-21,华中,小程序,手机数码,手机数码-SKU005,17,17,3267.41,306.12,109.95,3,14,48,102,17,0.1667
2024-11-22,华东,线下门店,美妆个护,美妆个护-SKU004,36,30,4471.28,185.98,62.29,14,22,85,864,77,0.0891
2024-11-22,西南,小程序,食品生鲜,食品生鲜-SKU003,15,12,2638.94,152.47,80.04,2,13,592,105,15,0.1429
2024-11-22,西南,天猫,运动户外,运动户外-SKU002,24,28,2467.02,568.18,49.35,4,20,142,528,54,0.1023
2024-11-22,华东,线下门店,家用电器,家用电器-SKU001,12,17,668.79,69.06,23.59,4,8,396,96,12,0.125
2024-11-22,华北,线下门店,家居家装,家居家装-SKU002,19,27,2577.5,169.94,49.45,7,12,183,475,19,0.04
2024-11-22,华中,美团,母婴玩具,母婴玩具-SKU008,58,64,7763.14,1441.02,13.48,10,48,201,522,58,0.1111
2024-11-23,华北,天猫,食品生鲜,食品生鲜-SKU001,28,37,3879.48,146.6,221.4,10,18,535,700,84,0.12
2024-11-23,华南,拼多多,家用电器,家用电器-SKU006,38,45,3921.59,689.36,264.77,9,29,148,570,70,0.1228
2024-11-23,华南,天猫,运动户外,运动户外-SKU002,23,23,2651.38,171.05,153.42,3,20,329,575,70,0.1217
2024-11-23,华北,抖音,母婴玩具,母婴玩具-SKU008,28,40,2030.46,225.21,149.94,6,22,300,140,28,0.2
2024-11-23,西北,拼多多,母婴玩具,母婴玩具-SKU006,29,25,2896.34,393.0,110.2,9,20,226,319,29,0.0909
2024-11-23,东北,天猫,运动户外,运动户外-SKU007,43,40,5381.83,140.29,279.96,4,39,136,1032,43,0.0417
2024-11-23,华南,美团,家用电器,家用电器-SKU002,31,26,3891.73,309.3,182.8,6,25,462,341,31,0.0909
2024-11-23,华东,小程序,家居家装,家居家装-SKU005,43,38,2457.36,435.94,171.65,11,32,182,1290,65,0.0504
2024-11-23,东北,抖音,美妆个护,美妆个护-SKU005,49,49,10282.17,1818.31,692.92,17,32,289,882,49,0.0556
2024-11-24,西南,京东,食品生鲜,食品生鲜-SKU003,15,21,1736.43,184.68,137.91,2,13,105,420,15,0.0357
2024-11-24,华北,拼多多,手机数码,手机数码-SKU004,38,48,3917.34,340.52,196.78,7,31,182,380,38,0.1
2024-11-24,西南,抖音,服饰鞋包,服饰鞋包-SKU002,27,32,3273.91,265.8,199.38,4,23,473,729,95,0.1303
2024-11-24,华北,天猫,母婴玩具,母婴玩具-SKU001,31,31,2910.18,69.94,205.26,7,24,136,310,31,0.1
2024-11-24,西南,小程序,美妆个护,美妆个护-SKU002,49,62,6051.22,905.6,331.09,14,35,578,784,71,0.0906
2024-11-24,华北,拼多多,母婴玩具,母婴玩具-SKU001,15,14,1102.9,271.29,24.2,4,11,360,345,44,0.1275
2024-11-24,华北,拼多多,食品生鲜,食品生鲜-SKU008,17,20,2520.02,621.01,167.29,6,11,510,170,17,0.1
2024-11-24,华东,天猫,母婴玩具,母婴玩具-SKU006,23,18,2231.0,42.67,144.33,7,16,357,92,23,0.25
2024-11-24,华中,京东,运动户外,运动户外-SKU001,12,14,859.87,133.58,38.32,3,9,305,276,12,0.0435
2024-11-25,华中,天猫,家居家装,家居家装-SKU006,6,5,1158.04,44.34,6.25,1,5,186,90,6,0.0667
2024-11-25,华南,小程序,服饰鞋包,服饰鞋包-SKU005,14,16,1587.83,236.91,109.48,1,13,420,112,14,0.125
2024-11-25,华中,天猫,手机数码,手机数码-SKU007,31,36,5724.19,214.79,305.78,4,27,370,682,31,0.0455
2024-11-25,东北,美团,服饰鞋包,服饰鞋包-SKU004,22,32,3024.6,367.52,33.15,2,20,249,418,54,0.1292
2024-11-25,西南,天猫,母婴玩具,母婴玩具-SKU003,26,24,633.29,41.35,9.6,8,18,538,598,65,0.1087
2024-11-25,华南,抖音,运动户外,运动户外-SKU004,38,35,3833.7,751.75,207.4,7,31,184,114,38,0.3333
2024-11-25,西南,线下门店,美妆个护,美妆个护-SKU008,14,17,2167.43,35.49,122.92,2,12,380,56,14,0.25
2024-11-26,华南,小程序,家居家装,家居家装-SKU004,62,84,4884.91,2.67,299.38,12,50,590,1116,88,0.0789
2024-11-26,西北,线下门店,美妆个护,美妆个护-SKU007,21,23,1568.97,180.56,43.71,3,18,563,546,53,0.0971
2024-11-26,西北,美团,家用电器,家用电器-SKU003,37,41,5102.91,130.1,362.57,4,33,242,148,37,0.25
2024-11-26,华南,抖音,手机数码,手机数码-SKU003,27,37,4036.02,963.28,268.73,9,18,136,216,27,0.125
2024-11-26,华南,京东,美妆个护,美妆个护-SKU003,21,27,1997.25,261.5,51.41,6,15,515,84,21,0.25
2024-11-26,西北,线下门店,食品生鲜,食品生鲜-SKU004,33,40,3097.15,9.24,130.52,6,27,480,627,33,0.0526
2024-11-26,华东,京东,家用电器,家用电器-SKU007,38,33,3587.11,336.99,15.52,3,35,244,646,38,0.0588
2024-11-26,华南,天猫,运动户外,运动户外-SKU005,13,16,1173.69,226.7,23.13,1,12,484,299,14,0.0468
2024-11-26,西北,美团,美妆个护,美妆个护-SKU002,14,14,1093.98,183.55,50.31,3,11,343,406,24,0.0591
2024-11-26,西南,美团,运动户外,运动户外-SKU001,16,13,1181.49,95.08,89.16,4,12,239,176,16,0.0909
2024-11-27,东北,线下门店,手机数码,手机数码-SKU003,29,35,2080.03,167.45,134.12,4,25,577,319,29,0.0909
2024-11-27,华中,美团,服饰鞋包,服饰鞋包-SKU006,27,36,2483.09,43.55,73.72,8,19,132,351,46,0.1311
2024-11-27,华南,京东,手机数码,手机数码-SKU008,28,26,4148.22,924.74,20.19,10,18,441,252,29,0.1151
2024-11-27,华东,线下门店,家用电器,家用电器-SKU007,65,57,7745.9,1143.07,208.8,10,55,280,1170,65,0.0556
2024-11-27,华南,抖音,手机数码,手机数码-SKU004,11,15,497.55,1.05,37.73,2,9,246,33,11,0.3333
2024-11-27,华中,京东,手机数码,手机数码-SKU001,26,38,2512.07,28.31,28.92,3,23,216,754,36,0.0477
2024-11-28,华南,抖音,母婴玩具,母婴玩具-SKU005,43,54,6784.3,1338.78,174.37,14,29,366,1247,43,0.0345
2024-11-28,华东,抖音,美妆个护,美妆个护-SKU007,53,65,5268.91,157.6,10.21,12,41,192,1378,154,0.1118
2024-11-28,西南,线下门店,手机数码,手机数码-SKU004,26,37,2978.62,685.38,127.99,7,19,454,520,67,0.1288
2024-11-28,西北,抖音,食品生鲜,食品生鲜-SKU006,33,32,3528.77,879.43,196.77,8,25,111,957,107,0.1118
2024-11-28,华南,天猫,家居家装,家居家装-SKU005,15,22,1650.87,35.05,118.01,3,12,363,240,18,0.075
2024-11-28,华东,线下门店,服饰鞋包,服饰鞋包-SKU001,10,14,1491.35,117.8,87.85,3,7,66,30,10,0.3333
2024-11-28,东北,小程序,家用电器,家用电器-SKU005,30,40,4972.91,64.85,250.67,3,27,103,870,39,0.0448
2024-11-28,西南,抖音,食品生鲜,食品生鲜-SKU005,11,13,1358.21,99.76,2.44,3,8,290,330,19,0.0576
2024-11-29,华中,美团,美妆个护,美妆个护-SKU005,24,33,2651.13,112.94,86.17,4,20,594,504,47,0.0933
2024-11-29,西南,拼多多,服饰鞋包,服饰鞋包-SKU006,44,38,6980.15,925.47,389.03,12,32,111,220,44,0.2
2024-11-29,西北,天猫,母婴玩具,母婴玩具-SKU006,15,15,1623.5,273.98,47.81,2,13,53,180,15,0.0833
2024-11-29,华东,拼多多,家用电器,家用电器-SKU008,13,17,978.22,117.64,62.92,4,9,426,117,14,0.1197
2024-11-29,华东,小程序,手机数码,手机数码-SKU004,41,35,5948.61,868.41,191.31,4,37,400,492,71,0.1443
2024-11-29,华中,抖音,食品生鲜,食品生鲜-SKU005,17,14,2354.53,558.23,95.14,6,11,214,187,19,0.1016
2024-11-29,西北,线下门店,美妆个护,美妆个护-SKU003,30,38,1214.78,260.02,77.28,10,20,160,330,46,0.1394
2024-11-29,华北,美团,运动户外,运动户外-SKU003,20,24,2734.98,669.48,20.2,7,13,336,380,52,0.1368
2024-11-29,华北,天猫,手机数码,手机数码-SKU005,31,36,1723.09,109.88,55.85,11,20,188,713,81,0.1136
2024-11-30,东北,线下门店,运动户外,运动户外-SKU001,25,30,3109.59,308.86,158.86,8,17,458,700,31,0.0443
2024-11-30,华南,拼多多,手机数码,手机数码-SKU006,21,25,1907.69,268.46,130.49,4,17,463,147,21,0.1429
2024-11-30,华北,拼多多,母婴玩具,母婴玩具-SKU008,22,30,1804.26,25.88,88.14,6,16,224,308,22,0.0714
2024-11-30,华南,抖音,美妆个护,美妆个护-SKU002,31,31,2628.84,610.12,3.26,10,21,460,837,108,0.129
2024-11-30,华东,天猫,家居家装,家居家装-SKU007,41,57,8278.1,1223.53,444.31,16,25,526,164,41,0.25
2024-11-30,东北,拼多多,运动户外,运动户外-SKU008,52,77,6181.3,549.27,222.67,18,34,86,364,53,0.1456
2024-11-30,西北,天猫,家用电器,家用电器-SKU006,21,21,3661.27,32.75,243.32,6,15,581,273,21,0.0769
2024-11-30,华北,拼多多,美妆个护,美妆个护-SKU008,30,43,2049.45,281.58,58.52,9,21,514,450,63,0.14
2024-11-30,西北,拼多多,美妆个护,美妆个护-SKU004,27,34,561.61,0.45,40.65,5,22,379,243,28,0.1152
2024-11-30,华南,拼多多,运动户外,运动户外-SKU003,24,31,1283.5,152.35,58.71,7,17,599,432,24,0.0556
2024-11-30,华中,抖音,服饰鞋包,服饰鞋包-SKU007,50,63,6293.85,666.63,307.2,5,45,221,1350,101,0.0748
2024-11-30,华北,抖音,服饰鞋包,服饰鞋包-SKU005,15,17,1957.57,235.86,130.15,5,10,472,210,15,0.0714
2024-12-01,西南,小程序,食品生鲜,食品生鲜-SKU003,34,35,6760.8,953.7,34.96,4,30,227,816,57,0.0699
2024-12-01,东北,美团,运动户外,运动户外-SKU003,22,27,2853.18,276.9,16.88,5,17,517,418,22,0.0526
2024-12-01,华南,京东,手机数码,手机数码-SKU008,37,49,4510.87,243.32,306.73,7,30,48,259,37,0.1429
2024-12-01,华北,京东,服饰鞋包,服饰鞋包-SKU007,26,31,1407.93,98.1,31.7,6,20,122,650,41,0.0631
2024-12-01,华北,线下门店,家用电器,家用电器-SKU002,41,46,7747.55,814.52,162.91,7,34,139,820,41,0.05
2024-12-01,华中,天猫,食品生鲜,食品生鲜-SKU007,37,49,4083.49,83.82,47.4,12,25,266,777,96,0.1236
2024-12-01,华东,抖音,母婴玩具,母婴玩具-SKU007,29,37,2774.19,150.39,210.27,5,24,223,580,60,0.1034
2024-12-01,华北,美团,食品生鲜,食品生鲜-SKU003,26,20,3857.02,693.79,74.46,7,19,362,104,26,0.25
2024-12-01,西北,京东,运动户外,运动户外-SKU008,35,48,3679.38,417.56,60.15,4,31,192,490,35,0.0714
2024-12-01,华北,京东,服饰鞋包,服饰鞋包-SKU007,20,18,2000.08,420.97,101.39,6,14,553,200,21,0.105
2024-12-01,华中,小程序,运动户外,运动户外-SKU008,31,36,5198.95,865.64,236.82,5,26,111,868,31,0.0357
2024-12-01,西南,拼多多,服饰鞋包,服饰鞋包-SKU008,16,22,1930.68,443.73,12.89,3,13,483,240,26,0.1083
2024-12-02,华中,拼多多,母婴玩具,母婴玩具-SKU006,16,13,1625.7,128.73,28.66,4,12,81,112,16,0.1429
2024-12-02,华东,小程序,手机数码,手机数码-SKU008,32,46,3559.56,690.19,79.69,10,22,284,544,32,0.0588
2024-12-02,西南,抖音,运动户外,运动户外-SKU002,11,9,1801.53,143.15,11.38,1,10,244,55,11,0.2
2024-12-02,华东,小程序,家居家装,家居家装-SKU005,18,15,2340.55,512.16,152.16,4,14,77,468,50,0.1068
2024-12-02,西北,小程序,运动户外,运动户外-SKU005,48,41,8344.13,749.85,635.21,16,32,268,144,48,0.3333
2024-12-02,西北,美团,运动户外,运动户外-SKU004,26,37,4514.01,915.54,237.97,3,23,35,156,26,0.1667
2024-12-02,华中,京东,母婴玩具,母婴玩具-SKU003,14,15,1003.94,214.05,73.84,2,12,297,42,14,0.3333
2024-12-03,华中,拼多多,家居家装,家居家装-SKU005,17,20,1178.22,15.61,86.3,3,14,117,187,17,0.0909
2024-12-03,华东,美团,食品生鲜,食品生鲜-SKU008,15,15,971.44,7.51,61.1,5,10,377,60,15,0.25
2024-12-03,华南,天猫,家用电器,家用电器-SKU006,52,70,3425.83,696.04,111.39,18,34,184,936,62,0.0662
2024-12-03,东北,小程序,食品生鲜,食品生鲜-SKU008,34,38,3200.27,677.93,65.71,8,26,370,510,34,0.0667
2024-12-03,华东,美团,食品生鲜,食品生鲜-SKU003,13,17,1796.22,25.55,84.88,2,11,542,208,24,0.1154
2024-12-03,东北,拼多多,家居家装,家居家装-SKU005,40,59,3859.61,749.9,33.77,5,35,129,600,40,0.0667
2024-12-03,华东,天猫,运动户外,运动户外-SKU006,13,17,1601.19,160.72,94.54,2,11,363,52,13,0.25
2024-12-04,华北,抖音,服饰鞋包,服饰鞋包-SKU005,37,38,2713.34,426.78,115.05,4,33,384,1110,37,0.0333
2024-12-04,华东,京东,运动户外,运动户外-SKU007,55,46,5071.89,319.61,250.52,21,34,74,660,55,0.0833
2024-12-04,西北,线下门店,家用电器,家用电器-SKU005,15,12,1764.83,430.55,93.11,1,14,40,60,15,0.25
2024-12-04,华北,京东,母婴玩具,母婴玩具-SKU006,42,34,8249.28,1229.08,429.33,10,32,450,1092,42,0.0385
2024-12-04,华北,天猫,运动户外,运动户外-SKU002,28,36,3599.39,12.51,198.06,10,18,386,756,109,0.1442
2024-12-04,华中,天猫,手机数码,手机数码-SKU008,34,49,3797.74,269.59,111.72,8,26,135,646,62,0.096
2024-12-05,东北,天猫,母婴玩具,母婴玩具-SKU007,23,20,1601.23,63.78,106.01,6,17,268,276,25,0.0906
2024-12-05,华南,天猫,服饰鞋包,服饰鞋包-SKU002,18,26,2292.09,208.32,88.98,2,16,462,522,39,0.0747
2024-12-05,东北,小程序,手机数码,手机数码-SKU002,16,17,1335.76,195.02,28.6,2,14,506,368,48,0.1304
2024-12-05,西北,美团,手机数码,手机数码-SKU002,16,22,1340.95,135.77,13.84,4,12,454,96,16,0.1667
2024-12-05,华中,天猫,服饰鞋包,服饰鞋包-SKU006,19,24,1150.95,244.55,80.57,2,17,78,494,50,0.1012
2024-12-05,西南,天猫,美妆个护,美妆个护-SKU006,23,29,1458.47,227.06,37.11,5,18,417,621,23,0.037
2024-12-05,华南,线下门店,母婴玩具,母婴玩具-SKU006,15,15,2538.23,122.38,173.79,1,14,398,150,22,0.1467
2024-12-05,西南,京东,服饰鞋包,服饰鞋包-SKU001,40,32,7722.1,694.19,497.35,15,25,50,600,57,0.095
2024-12-05,西南,线下门店,运动户外,运动户外-SKU004,58,82,4388.54,546.39,34.02,20,38,234,1334,179,0.1342
2024-12-06,华东,天猫,手机数码,手机数码-SKU007,15,14,1620.81,402.08,125.47,2,13,266,45,15,0.3333
2024-12-06,华东,京东,家居家装,家居家装-SKU007,5,6,535.14,127.33,21.26,0,5,312,105,13,0.1238
2024-12-06,西南,抖音,手机数码,手机数码-SKU005,32,25,1484.27,235.8,112.47,10,22,278,128,32,0.25
2024-12-06,西南,小程序,手机数码,手机数码-SKU003,30,40,4119.28,1027.54,1.44,11,19,78,390,54,0.1385
2024-12-06,东北,天猫,家居家装,家居家装-SKU008,7,6,907.5,115.24,0.02,1,6,526,84,7,0.0833
2024-12-06,华南,线下门店,家居家装,家居家装-SKU001,22,23,3159.11,10.38,175.26,8,14,399,110,22,0.2
2024-12-06,华东,天猫,美妆个护,美妆个护-SKU006,13,11,1605.43,175.68,65.52,3,10,383,39,13,0.3333
2024-12-06,东北,线下门店,家用电器,家用电器-SKU005,19,27,2473.76,508.18,20.15,2,17,33,342,19,0.0556
2024-12-06,华北,小程序,家居家装,家居家装-SKU002,9,12,693.55,36.9,44.51,1,8,446,225,21,0.0933
2024-12-06,西南,线下门店,食品生鲜,食品生鲜-SKU008,10,8,1318.45,13.86,98.69,3,7,212,300,11,0.0367
2024-12-06,华东,抖音,母婴玩具,母婴玩具-SKU004,27,27,3364.79,253.76,218.85,3,24,518,243,27,0.1111
2024-12-06,华东,京东,家居家装,家居家装-SKU002,37,34,3528.75,253.33,53.55,7,30,467,518,54,0.1042
2024-12-07,华北,小程序,家居家装,家居家装-SKU005,12,11,1827.84,168.23,110.28,3,9,141,144,12,0.0833
2024-12-07,西北,天猫,运动户外,运动户外-SKU008,43,40,3910.34,658.69,14.51,6,37,317,301,43,0.1429
2024-12-07,东北,京东,美妆个护,美妆个护-SKU002,20,16,3294.77,267.2,160.94,6,14,187,360,20,0.0556
2024-12-07,东北,抖音,美妆个护,美妆个护-SKU007,33,33,4445.75,44.57,177.7,4,29,73,858,33,0.0385
2024-12-07,西北,线下门店,母婴玩具,母婴玩具-SKU007,12,17,1430.18,347.17,55.55,3,9,598,324,27,0.0833
2024-12-07,华南,京东,手机数码,手机数码-SKU008,2,2,80.55,10.91,1.9,0,2,507,28,2,0.0714
2024-12-07,西南,京东,家用电器,家用电器-SKU001,20,29,1017.89,166.97,73.39,7,13,443,340,28,0.0824
2024-12-07,华南,线下门店,家用电器,家用电器-SKU007,28,23,3284.4,310.71,232.33,6,22,546,672,92,0.1369
2024-12-07,华南,拼多多,手机数码,手机数码-SKU005,39,33,5499.76,923.94,166.06,9,30,53,624,53,0.0849
2024-12-07,西南,线下门店,服饰鞋包,服饰鞋包-SKU003,43,36,6559.9,1289.32,521.33,10,33,252,258,43,0.1667
2024-12-07,华南,抖音,手机数码,手机数码-SKU006,40,39,8292.82,2044.34,365.53,4,36,308,800,40,0.05
2024-12-08,华北,线下门店,母婴玩具,母婴玩具-SKU008,34,43,3074.27,140.49,53.26,10,24,546,850,34,0.04
2024-12-08,西北,小程序,母婴玩具,母婴玩具-SKU005,16,19,1508.44,217.96,76.68,3,13,54,304,24,0.0789
2024-12-08,东北,小程序,美妆个护,美妆个护-SKU008,39,55,3631.21,303.59,267.83,6,33,139,273,39,0.1429
2024-12-08,华中,线下门店,运动户外,运动户外-SKU001,24,26,2351.29,561.18,91.53,9,15,130,240,24,0.1
2024-12-08,西北,天猫,食品生鲜,食品生鲜-SKU003,56,52,8461.96,715.5,664.9,10,46,312,1456,65,0.0446
2024-12-08,华东,拼多多,服饰鞋包,服饰鞋包-SKU008,19,15,1617.45,349.38,61.8,4,15,62,361,19,0.0526
2024-12-08,西南,线下门店,食品生鲜,食品生鲜-SKU007,21,27,2555.3,282.5,60.16,8,13,172,126,21,0.1667
2024-12-08,华中,小程序,家居家装,家居家装-SKU007,32,39,5797.57,962.38,139.47,5,27,462,480,35,0.0729
2024-12-08,华中,线下门店,手机数码,手机数码-SKU008,20,19,2309.29,355.57,8.07,5,15,131,260,38,0.1462
