date,platform,channel,user_segment,dau,new_users,session_count,avg_session_duration,page_views,bounce_rate,conversion_rate,gmv,orders,aov,retention_d1,retention_d7
2025-05-23,快应用,EDM,高价值VIP,318,77,517,475.4,1903,0.203,0.0554,1494.47,17,87.91,0.228,0.198
2025-05-23,快应用,EDM,活跃用户,2920,624,9713,743.6,89468,0.174,0.0564,63504.08,164,387.22,0.26,0.079
2025-05-23,快应用,社交分享,高价值VIP,472,94,905,443.5,4733,0.251,0.0411,3593.47,19,189.13,0.117,0.154
2025-05-23,快应用,社交分享,活跃用户,2171,243,5273,302.0,27346,0.577,0.0274,15943.57,59,270.23,0.341,0.16
2025-05-23,Android,异业合作,沉默召回,186,13,438,424.2,1394,0.432,0.0488,1162.89,9,129.21,0.386,0.157
2025-05-23,Android,异业合作,高价值VIP,377,43,620,658.2,6951,0.435,0.0677,10657.5,25,426.3,0.492,0.117
2025-05-23,Android,异业合作,流失预警,56,7,162,710.6,1680,0.602,0.0289,462.57,1,462.57,0.224,0.162
2025-05-23,Android,EDM,沉默召回,149,34,430,643.0,2121,0.415,0.0742,1463.11,11,133.01,0.212,0.21
2025-05-23,Android,EDM,活跃用户,1948,137,4286,391.3,12747,0.493,0.0674,14698.2,131,112.2,0.193,0.169
2025-05-23,Android,社交分享,活跃用户,2353,387,6576,158.7,26265,0.208,0.0622,4626.74,146,31.69,0.137,0.074
2025-05-23,Android,付费搜索,沉默召回,179,31,333,160.2,2131,0.368,0.0445,980.56,7,140.08,0.445,0.114
2025-05-23,iOS,异业合作,新用户,234,47,682,895.7,6769,0.373,0.0359,3406.56,8,425.82,0.341,0.193
2025-05-23,iOS,短信复购,新用户,279,28,828,256.6,2598,0.237,0.0646,4814.28,18,267.46,0.405,0.057
2025-05-23,iOS,线下地推,流失预警,87,17,340,349.0,3231,0.195,0.021,60.59,1,60.59,0.126,0.077
2025-05-23,iOS,线下地推,高价值VIP,371,42,1282,743.9,10657,0.475,0.0647,3914.64,24,163.11,0.351,0.102
2025-05-23,iOS,信息流广告,流失预警,93,15,287,736.4,1872,0.579,0.0719,1137.3,6,189.55,0.461,0.155
2025-05-23,iOS,信息流广告,沉默召回,165,32,478,764.5,3099,0.365,0.0456,2337.3,7,333.9,0.416,0.072
2025-05-23,iOS,付费搜索,活跃用户,2102,204,6562,787.5,78226,0.542,0.0405,7294.7,85,85.82,0.381,0.19
2025-05-23,iOS,付费搜索,沉默召回,176,15,303,43.1,828,0.438,0.0544,1152.27,9,128.03,0.212,0.101
2025-05-23,iOS,EDM,高价值VIP,507,136,1281,685.5,8596,0.56,0.0157,3203.06,7,457.58,0.233,0.232
2025-05-24,快应用,线下地推,新用户,251,73,656,436.1,5126,0.349,0.049,756.24,12,63.02,0.2,0.246
2025-05-24,快应用,自然增长,高价值VIP,290,74,839,698.7,5207,0.417,0.07,4114.8,20,205.74,0.477,0.204
2025-05-24,快应用,自然增长,流失预警,43,4,126,328.7,1334,0.183,0.0103,0.0,0,82.6,0.338,0.076
2025-05-24,快应用,自然增长,沉默召回,123,14,374,568.8,1089,0.639,0.0685,3734.88,8,466.86,0.351,0.109
2025-05-24,快应用,短信复购,高价值VIP,320,52,481,156.2,2321,0.232,0.0315,3692.0,10,369.2,0.216,0.104
2025-05-24,快应用,KOL推荐,流失预警,56,11,108,673.1,571,0.353,0.043,586.52,2,293.26,0.329,0.118
2025-05-24,快应用,KOL推荐,活跃用户,1951,352,4056,188.0,21836,0.238,0.07,59267.44,136,435.79,0.127,0.156
2025-05-24,快应用,KOL推荐,高价值VIP,362,26,870,188.8,6755,0.284,0.0756,9208.35,27,341.05,0.499,0.146
2025-05-24,快应用,异业合作,高价值VIP,289,82,1149,721.6,6334,0.4,0.0403,1712.26,11,155.66,0.406,0.219
2025-05-24,快应用,异业合作,活跃用户,2015,469,3137,626.4,33362,0.424,0.0123,6080.4,24,253.35,0.348,0.189
2025-05-24,快应用,异业合作,沉默召回,109,6,340,152.1,1375,0.404,0.0627,268.56,6,44.76,0.433,0.074
2025-05-24,小程序,异业合作,活跃用户,1965,479,6917,514.3,16957,0.599,0.0625,43976.12,122,360.46,0.307,0.217
2025-05-24,小程序,异业合作,沉默召回,81,14,319,621.5,3344,0.167,0.0551,754.28,4,188.57,0.398,0.183
2025-05-24,小程序,付费搜索,活跃用户,1420,398,4102,53.2,45466,0.606,0.0247,5580.75,35,159.45,0.431,0.23
2025-05-24,小程序,线下地推,流失预警,56,6,109,299.0,774,0.45,0.061,297.99,3,99.33,0.196,0.207
2025-05-24,小程序,SEO,高价值VIP,262,40,563,136.2,1548,0.405,0.0482,5791.08,12,482.59,0.447,0.159
2025-05-24,小程序,SEO,流失预警,53,14,129,620.9,619,0.265,0.0403,768.26,2,384.13,0.267,0.157
2025-05-24,小程序,社交分享,高价值VIP,232,56,631,895.0,6163,0.624,0.008,492.4,1,492.4,0.375,0.207
2025-05-24,小程序,短信复购,沉默召回,112,28,305,419.2,3380,0.193,0.0182,841.14,2,420.57,0.336,0.121
2025-05-24,小程序,短信复购,高价值VIP,225,60,671,473.9,7653,0.267,0.0494,3022.25,11,274.75,0.236,0.119
2025-05-25,iOS,线下地推,新用户,159,38,353,747.4,1777,0.645,0.0526,865.52,8,108.19,0.413,0.059
2025-05-25,iOS,线下地推,沉默召回,123,15,412,448.9,3153,0.47,0.0218,462.94,2,231.47,0.359,0.168
2025-05-25,iOS,社交分享,活跃用户,1767,170,5035,495.2,21289,0.452,0.0274,12981.6,48,270.45,0.211,0.228
2025-05-25,Android,信息流广告,新用户,205,61,362,503.1,3499,0.567,0.034,1741.74,6,290.29,0.435,0.115
2025-05-25,Android,信息流广告,沉默召回,86,25,183,633.5,1702,0.602,0.0231,318.48,1,318.48,0.278,0.075
2025-05-25,Android,信息流广告,活跃用户,2163,224,4965,413.8,36874,0.287,0.0203,14811.78,43,344.46,0.432,0.066
2025-05-25,Android,线下地推,流失预警,58,3,114,794.7,802,0.222,0.0198,286.44,1,286.44,0.314,0.198
2025-05-25,Android,异业合作,新用户,154,10,498,781.0,4587,0.602,0.0185,123.84,2,61.92,0.275,0.217
2025-05-25,Android,异业合作,沉默召回,100,13,259,270.8,2906,0.497,0.0549,594.3,5,118.86,0.337,0.055
2025-05-25,Android,短信复购,活跃用户,1628,378,2630,596.4,30335,0.646,0.0132,4082.61,21,194.41,0.271,0.235
2025-05-25,Android,短信复购,沉默召回,134,7,407,50.1,3332,0.204,0.0278,550.32,3,183.44,0.466,0.21
2025-05-25,快应用,SEO,流失预警,59,4,226,237.8,639,0.535,0.0662,1406.91,3,468.97,0.468,0.115
2025-05-25,快应用,SEO,活跃用户,2182,193,4212,331.5,15304,0.639,0.08,69888.84,174,401.66,0.293,0.08
2025-05-25,快应用,SEO,沉默召回,105,19,335,795.9,2151,0.259,0.0361,1037.73,3,345.91,0.364,0.112
2025-05-25,快应用,付费搜索,活跃用户,1319,181,2748,205.6,22608,0.396,0.0297,15381.21,39,394.39,0.141,0.154
2025-05-25,快应用,KOL推荐,新用户,152,19,311,586.4,1240,0.266,0.0599,4068.72,9,452.08,0.331,0.199
2025-05-25,快应用,KOL推荐,活跃用户,2248,526,8056,41.5,63782,0.156,0.0791,59001.18,177,333.34,0.211,0.184
2025-05-25,快应用,短信复购,新用户,197,19,466,383.6,1661,0.642,0.0402,2874.69,7,410.67,0.17,0.188
2025-05-25,快应用,短信复购,高价值VIP,330,96,518,825.6,5248,0.322,0.0717,5204.9,23,226.3,0.489,0.234
2025-05-25,快应用,短信复购,活跃用户,2249,620,4140,833.2,44428,0.599,0.0572,23404.8,128,182.85,0.224,0.112
2025-05-25,快应用,社交分享,活跃用户,1953,103,6926,243.4,55857,0.541,0.0545,10790.8,106,101.8,0.299,0.187
2025-05-25,快应用,EDM,新用户,190,14,573,835.1,1446,0.445,0.0697,4080.31,13,313.87,0.138,0.075
2025-05-25,快应用,EDM,高价值VIP,264,50,458,242.6,3708,0.382,0.0327,2849.44,8,356.18,0.187,0.071
2025-05-25,快应用,EDM,流失预警,40,5,134,213.1,1362,0.497,0.0508,986.2,2,493.1,0.301,0.169
2025-05-25,Web,线下地推,流失预警,42,3,123,95.9,658,0.526,0.0135,0.0,0,324.2,0.223,0.128
2025-05-25,Web,SEO,活跃用户,1441,423,4391,620.0,16805,0.393,0.0264,7493.6,38,197.2,0.131,0.22
2025-05-25,Web,社交分享,新用户,260,14,666,269.0,1332,0.591,0.0227,1220.15,5,244.03,0.316,0.149
2025-05-25,Web,异业合作,活跃用户,2195,456,4860,459.7,55524,0.631,0.0071,1012.2,15,67.48,0.208,0.092
2025-05-25,Web,异业合作,流失预警,39,7,155,45.1,1382,0.342,0.0359,462.38,1,462.38,0.428,0.218
2025-05-25,Web,异业合作,新用户,232,42,814,125.0,3199,0.556,0.0124,394.24,2,197.12,0.455,0.207
2025-05-26,Android,KOL推荐,沉默召回,151,11,331,389.5,2551,0.546,0.0096,128.01,1,128.01,0.395,0.168
2025-05-26,Android,KOL推荐,新用户,355,81,829,701.6,4870,0.59,0.0168,333.5,5,66.7,0.108,0.182
2025-05-26,Android,KOL推荐,活跃用户,2312,250,4474,693.3,30122,0.287,0.03,10567.35,69,153.15,0.148,0.062
2025-05-26,Android,自然增长,高价值VIP,517,60,954,650.2,11420,0.257,0.0321,5548.0,16,346.75,0.326,0.136
2025-05-26,Android,付费搜索,活跃用户,2785,169,6369,474.3,17973,0.33,0.0739,38195.6,205,186.32,0.36,0.228
2025-05-26,Android,付费搜索,沉默召回,145,10,238,286.1,2418,0.377,0.0453,1124.4,6,187.4,0.326,0.078
2025-05-26,iOS,EDM,新用户,318,81,1090,137.8,5763,0.186,0.0378,2193.36,12,182.78,0.243,0.216
2025-05-26,iOS,EDM,流失预警,68,11,169,782.9,1778,0.609,0.0453,632.01,3,210.67,0.445,0.143
2025-05-26,iOS,EDM,活跃用户,2446,637,5852,795.7,27399,0.577,0.0183,14025.88,44,318.77,0.43,0.079
2025-05-26,iOS,短信复购,新用户,244,47,560,64.7,2067,0.419,0.0483,1677.72,11,152.52,0.311,0.243
2025-05-26,iOS,短信复购,沉默召回,140,35,363,800.2,2808,0.325,0.0267,908.94,3,302.98,0.107,0.054
2025-05-26,iOS,短信复购,流失预警,85,4,261,803.8,2557,0.448,0.018,82.95,1,82.95,0.355,0.059
2025-05-26,iOS,社交分享,高价值VIP,405,45,1006,431.1,10399,0.484,0.0177,226.8,7,32.4,0.299,0.081
2025-05-26,iOS,社交分享,沉默召回,144,41,264,145.7,1901,0.363,0.0264,1057.95,3,352.65,0.109,0.209
2025-05-26,iOS,社交分享,活跃用户,2124,547,8067,152.0,38444,0.61,0.0648,22618.7,137,165.1,0.273,0.16
2025-05-26,iOS,付费搜索,活跃用户,1763,389,4681,760.8,33576,0.559,0.0185,13510.72,32,422.21,0.19,0.237
2025-05-26,iOS,付费搜索,沉默召回,113,29,359,577.3,3856,0.188,0.0471,449.05,5,89.81,0.374,0.135
2025-05-26,iOS,付费搜索,新用户,369,91,927,199.1,8026,0.542,0.0093,354.51,3,118.17,0.225,0.147
2025-05-27,iOS,短信复购,新用户,284,73,516,655.3,3318,0.641,0.076,7296.03,21,347.43,0.433,0.212
2025-05-27,iOS,短信复购,活跃用户,2536,722,5635,754.9,58469,0.615,0.077,29721.9,195,152.42,0.261,0.246
2025-05-27,iOS,短信复购,流失预警,74,17,161,657.2,1510,0.274,0.0353,219.84,2,109.92,0.341,0.063
2025-05-27,iOS,SEO,活跃用户,1865,475,5383,768.0,22721,0.534,0.0671,30730.0,125,245.84,0.223,0.098
2025-05-27,iOS,SEO,新用户,313,41,713,575.2,3887,0.569,0.0591,2158.56,18,119.92,0.186,0.137
2025-05-27,iOS,社交分享,新用户,319,52,675,330.1,1415,0.485,0.0787,11543.25,25,461.73,0.139,0.157
2025-05-27,iOS,社交分享,高价值VIP,497,100,1980,357.8,20432,0.411,0.0123,1613.4,6,268.9,0.213,0.077
2025-05-27,iOS,KOL推荐,新用户,234,21,471,348.9,2722,0.574,0.0277,749.58,6,124.93,0.434,0.159
2025-05-27,iOS,KOL推荐,流失预警,62,6,109,467.6,540,0.628,0.0653,1185.68,4,296.42,0.424,0.215
2025-05-27,iOS,KOL推荐,高价值VIP,314,44,867,188.2,7502,0.304,0.0401,4271.52,12,355.96,0.381,0.221
2025-05-27,iOS,线下地推,流失预警,59,5,157,133.1,1119,0.202,0.0322,59.12,1,59.12,0.407,0.106
2025-05-27,iOS,付费搜索,高价值VIP,340,64,630,473.0,1451,0.329,0.02,1337.64,6,222.94,0.17,0.146
2025-05-27,iOS,付费搜索,新用户,389,39,1007,666.9,7377,0.434,0.0757,9865.8,29,340.2,0.475,0.08
2025-05-27,iOS,付费搜索,沉默召回,158,42,271,251.1,1856,0.385,0.0511,2549.04,8,318.63,0.5,0.195
2025-05-27,快应用,自然增长,活跃用户,2687,173,7689,455.3,34783,0.253,0.0264,4997.3,70,71.39,0.483,0.126
2025-05-27,快应用,自然增长,高价值VIP,294,47,685,351.6,7666,0.165,0.024,2768.99,7,395.57,0.358,0.21
2025-05-27,快应用,自然增长,沉默召回,183,24,670,294.1,7878,0.379,0.0444,2336.56,8,292.07,0.327,0.153
2025-05-27,快应用,信息流广告,沉默召回,179,19,384,667.8,3135,0.374,0.0657,1050.39,11,95.49,0.277,0.168
2025-05-27,快应用,信息流广告,高价值VIP,490,127,903,155.0,8721,0.281,0.0313,3739.35,15,249.29,0.165,0.082
2025-05-27,快应用,KOL推荐,沉默召回,163,40,382,162.7,3571,0.233,0.0646,3725.1,10,372.51,0.429,0.24
2025-05-27,快应用,KOL推荐,新用户,341,29,513,554.2,3182,0.313,0.0679,6073.84,23,264.08,0.353,0.1
2025-05-27,快应用,SEO,沉默召回,183,18,565,106.4,6448,0.443,0.0467,1749.2,8,218.65,0.267,0.1
2025-05-27,快应用,付费搜索,新用户,245,42,967,146.1,6855,0.501,0.0166,1060.64,4,265.16,0.153,0.051
2025-05-27,快应用,付费搜索,流失预警,64,7,250,757.4,842,0.502,0.0628,304.48,4,76.12,0.446,0.075
2025-05-27,快应用,付费搜索,活跃用户,3050,172,11476,803.3,80200,0.473,0.0699,103944.0,213,488.0,0.391,0.224
2025-05-27,Web,自然增长,高价值VIP,504,71,1720,286.5,19652,0.388,0.0449,3196.82,22,145.31,0.255,0.181
2025-05-27,Web,自然增长,新用户,307,52,570,277.1,6388,0.237,0.0518,2663.55,15,177.57,0.353,0.17
2025-05-27,Web,自然增长,沉默召回,120,33,428,807.3,1244,0.271,0.032,902.04,3,300.68,0.14,0.221
2025-05-27,Web,KOL推荐,流失预警,73,16,207,374.1,1783,0.335,0.017,493.33,1,493.33,0.497,0.146
2025-05-27,Web,EDM,高价值VIP,302,19,1025,284.5,6642,0.344,0.0252,3334.45,7,476.35,0.105,0.107
2025-05-27,Web,EDM,沉默召回,110,8,249,753.5,2642,0.49,0.0705,2420.95,7,345.85,0.405,0.234
2025-05-27,Web,EDM,活跃用户,1931,288,7150,316.4,39549,0.498,0.049,26849.22,94,285.63,0.189,0.164
2025-05-27,Android,付费搜索,沉默召回,134,7,254,410.6,2758,0.242,0.0606,952.72,8,119.09,0.279,0.184
2025-05-27,Android,付费搜索,活跃用户,2388,268,6417,127.5,40741,0.321,0.0705,82027.68,168,488.26,0.32,0.226
2025-05-27,Android,KOL推荐,新用户,299,55,449,805.7,5135,0.279,0.0702,3707.6,20,185.38,0.429,0.139
2025-05-27,Android,社交分享,高价值VIP,461,135,1799,497.5,7271,0.495,0.0403,6697.98,18,372.11,0.398,0.171
2025-05-27,Android,社交分享,沉默召回,139,7,346,295.3,4092,0.574,0.0162,766.62,2,383.31,0.262,0.12
2025-05-27,Android,社交分享,新用户,227,42,871,507.3,3005,0.22,0.0176,335.25,3,111.75,0.128,0.178
2025-05-27,Android,短信复购,流失预警,57,13,193,855.5,1074,0.622,0.0308,79.49,1,79.49,0.352,0.241
2025-05-27,Android,短信复购,高价值VIP,466,101,1600,517.1,6384,0.222,0.0576,12516.66,26,481.41,0.175,0.221
2025-05-27,Android,自然增长,活跃用户,2260,672,8664,121.8,96467,0.238,0.0126,1343.72,28,47.99,0.325,0.087
2025-05-27,Android,自然增长,新用户,332,44,560,780.3,1782,0.471,0.041,4053.53,13,311.81,0.117,0.19
2025-05-27,Android,自然增长,沉默召回,109,30,226,51.5,511,0.202,0.013,328.27,1,328.27,0.275,0.118
2025-05-27,Android,异业合作,新用户,236,38,940,457.9,5465,0.253,0.0547,5885.04,12,490.42,0.148,0.194
2025-05-27,Android,异业合作,流失预警,74,16,135,60.0,907,0.161,0.0692,1987.3,5,397.46,0.378,0.191
2025-05-27,Android,异业合作,活跃用户,2925,469,6416,103.2,69113,0.565,0.0432,28217.7,126,223.95,0.119,0.07
2025-05-27,小程序,线下地推,高价值VIP,434,86,1707,97.3,10543,0.495,0.0753,7756.48,32,242.39,0.448,0.24
2025-05-27,小程序,线下地推,新用户,374,34,910,701.1,3593,0.409,0.0149,1273.55,5,254.71,0.137,0.243
2025-05-27,小程序,异业合作,新用户,366,61,895,252.9,3655,0.157,0.0273,4228.38,9,469.82,0.357,0.162
2025-05-27,小程序,异业合作,高价值VIP,346,94,539,122.0,5121,0.496,0.0308,2744.2,10,274.42,0.109,0.175
2025-05-27,小程序,信息流广告,高价值VIP,360,67,1425,194.7,7201,0.413,0.0773,12452.13,27,461.19,0.43,0.137
2025-05-27,小程序,信息流广告,新用户,336,81,1298,694.6,2881,0.452,0.0097,332.25,3,110.75,0.417,0.202
2025-05-27,小程序,信息流广告,活跃用户,1971,293,3860,481.0,23952,0.218,0.0182,8846.6,35,252.76,0.238,0.21
2025-05-27,小程序,短信复购,高价值VIP,479,110,1319,683.1,3079,0.275,0.0415,9013.6,19,474.4,0.494,0.162
2025-05-27,小程序,短信复购,新用户,219,65,616,534.1,6374,0.204,0.007,75.0,1,75.0,0.274,0.187
2025-05-28,iOS,EDM,活跃用户,2953,532,10803,469.0,119170,0.578,0.0393,10250.92,116,88.37,0.285,0.096
2025-05-28,iOS,EDM,高价值VIP,467,131,1470,129.9,15386,0.605,0.0086,706.76,4,176.69,0.206,0.175
2025-05-28,iOS,EDM,沉默召回,124,7,432,262.5,3111,0.525,0.0244,1180.89,3,393.63,0.333,0.065
2025-05-28,iOS,短信复购,活跃用户,2686,276,6174,609.8,31013,0.236,0.0795,73018.53,213,342.81,0.292,0.073
2025-05-28,iOS,自然增长,活跃用户,2961,727,9223,142.9,108747,0.615,0.0562,47354.82,166,285.27,0.462,0.1
2025-05-28,iOS,社交分享,新用户,315,43,964,555.5,3228,0.645,0.0485,6223.2,15,414.88,0.447,0.144
2025-05-28,Web,KOL推荐,沉默召回,171,21,597,847.8,2778,0.333,0.0679,465.08,11,42.28,0.164,0.197
2025-05-28,Web,异业合作,新用户,342,79,1152,112.5,13502,0.338,0.01,501.18,3,167.06,0.25,0.167
2025-05-28,Web,异业合作,流失预警,84,5,196,577.5,1841,0.293,0.0052,0.0,0,308.11,0.396,0.239
2025-05-28,Web,付费搜索,流失预警,83,23,137,170.6,649,0.218,0.0774,363.18,6,60.53,0.126,0.096
2025-05-28,Web,付费搜索,高价值VIP,298,61,916,253.2,3356,0.424,0.0757,9056.3,22,411.65,0.386,0.085
2025-05-28,Web,付费搜索,沉默召回,113,22,405,760.8,1056,0.33,0.0725,3283.12,8,410.39,0.379,0.221
2025-05-28,快应用,异业合作,沉默召回,179,49,648,555.3,2943,0.153,0.0345,1738.62,6,289.77,0.437,0.155
2025-05-28,快应用,异业合作,高价值VIP,511,78,840,850.4,7854,0.484,0.0368,2460.78,18,136.71,0.166,0.129
2025-05-28,快应用,异业合作,流失预警,71,9,244,549.5,2755,0.338,0.0548,767.64,3,255.88,0.234,0.15
2025-05-28,快应用,付费搜索,活跃用户,2292,468,8923,30.8,80098,0.527,0.0549,37492.5,125,299.94,0.272,0.176
2025-05-28,快应用,付费搜索,沉默召回,123,28,406,38.0,4490,0.384,0.0144,34.18,1,34.18,0.251,0.22
2025-05-28,快应用,KOL推荐,活跃用户,2250,547,5352,280.0,40204,0.491,0.0636,25163.71,143,175.97,0.463,0.169
2025-05-28,快应用,KOL推荐,流失预警,102,12,333,612.6,3854,0.523,0.0252,369.64,2,184.82,0.256,0.077
2025-05-28,快应用,社交分享,新用户,264,64,652,101.8,6201,0.487,0.0698,2737.8,18,152.1,0.324,0.085
2025-05-28,快应用,社交分享,活跃用户,2359,504,9185,104.4,60060,0.319,0.0528,43558.72,124,351.28,0.469,0.236
2025-05-28,快应用,社交分享,流失预警,100,18,354,41.4,2119,0.157,0.0077,0.0,0,324.22,0.378,0.174
2025-05-28,快应用,EDM,活跃用户,1883,181,6755,325.1,36333,0.159,0.0597,47475.68,112,423.89,0.43,0.229
2025-05-28,快应用,线下地推,沉默召回,175,37,529,300.4,4255,0.477,0.0545,1590.66,9,176.74,0.356,0.185
2025-05-28,快应用,线下地推,新用户,310,85,503,223.0,1473,0.475,0.067,2234.0,20,111.7,0.132,0.168
2025-05-28,快应用,线下地推,高价值VIP,396,105,854,232.9,7175,0.532,0.0148,799.4,5,159.88,0.308,0.092
2025-05-28,Android,信息流广告,流失预警,92,24,279,277.0,2989,0.436,0.0612,724.15,5,144.83,0.345,0.094
2025-05-28,Android,KOL推荐,活跃用户,2556,420,8202,619.3,26022,0.151,0.0398,29576.84,101,292.84,0.28,0.152
2025-05-28,Android,KOL推荐,沉默召回,194,9,750,775.5,7382,0.27,0.066,1034.76,12,86.23,0.429,0.147
2025-05-28,Android,KOL推荐,流失预警,83,10,205,560.5,480,0.387,0.0489,687.8,4,171.95,0.139,0.206
2025-05-28,Android,社交分享,流失预警,85,16,251,835.7,2746,0.356,0.0548,1412.72,4,353.18,0.204,0.073
2025-05-28,Android,自然增长,活跃用户,1827,227,3857,187.4,20981,0.436,0.0554,16948.81,101,167.81,0.288,0.219
2025-05-28,Android,自然增长,流失预警,63,11,234,808.4,1667,0.152,0.0124,0.0,0,175.09,0.378,0.143
2025-05-28,Android,自然增长,沉默召回,143,29,302,128.0,1282,0.451,0.0318,1661.76,4,415.44,0.429,0.188
2025-05-28,Android,EDM,新用户,321,44,1090,290.7,12328,0.637,0.0506,2238.4,16,139.9,0.239,0.128
2025-05-28,Android,异业合作,高价值VIP,361,20,967,842.0,9943,0.471,0.021,2675.61,7,382.23,0.278,0.091
2025-05-29,Android,社交分享,活跃用户,2338,488,7961,666.9,77707,0.213,0.0449,20128.16,104,193.54,0.31,0.24
2025-05-29,Android,社交分享,沉默召回,152,15,414,125.7,1931,0.297,0.0506,3087.14,7,441.02,0.479,0.187
2025-05-29,Android,社交分享,高价值VIP,400,23,1390,784.1,8499,0.195,0.0448,2767.26,17,162.78,0.149,0.177
2025-05-29,Android,KOL推荐,新用户,279,29,864,254.9,3055,0.309,0.0255,2734.83,7,390.69,0.435,0.06
2025-05-29,Android,KOL推荐,沉默召回,126,30,357,639.1,1282,0.619,0.013,410.22,1,410.22,0.426,0.068
2025-05-29,Android,SEO,活跃用户,2034,579,5977,37.9,58559,0.326,0.0774,54154.01,157,344.93,0.382,0.119
2025-05-29,Android,SEO,新用户,340,100,843,407.1,10063,0.294,0.0484,592.16,16,37.01,0.384,0.222
2025-05-29,Android,SEO,沉默召回,191,22,497,542.6,4430,0.479,0.0346,2920.32,6,486.72,0.379,0.213
2025-05-29,小程序,线下地推,沉默召回,187,45,725,617.6,4881,0.544,0.0128,349.04,2,174.52,0.176,0.24
2025-05-29,小程序,线下地推,流失预警,77,22,162,228.8,1825,0.189,0.0455,350.49,3,116.83,0.343,0.109
2025-05-29,小程序,SEO,高价值VIP,369,66,1001,111.5,9632,0.177,0.0067,476.04,2,238.02,0.226,0.07
2025-05-29,小程序,SEO,流失预警,92,24,366,219.1,2688,0.335,0.0524,602.0,4,150.5,0.432,0.187
2025-05-29,小程序,付费搜索,沉默召回,139,10,403,779.6,3796,0.435,0.0301,1914.96,4,478.74,0.405,0.123
2025-05-29,小程序,付费搜索,活跃用户,1898,546,2847,717.4,14924,0.268,0.0463,31942.05,87,367.15,0.495,0.1
2025-05-29,小程序,付费搜索,高价值VIP,338,87,744,558.8,4502,0.452,0.037,1258.08,12,104.84,0.147,0.207
2025-05-29,小程序,社交分享,活跃用户,2549,224,3992,325.2,33304,0.306,0.0503,62922.24,128,491.58,0.252,0.14
2025-05-29,小程序,短信复购,流失预警,93,22,140,424.9,1342,0.537,0.0112,347.27,1,347.27,0.283,0.189
2025-05-29,iOS,异业合作,新用户,327,67,729,75.8,4027,0.408,0.059,6985.73,19,367.67,0.168,0.126
2025-05-29,iOS,异业合作,流失预警,64,17,134,308.2,1346,0.331,0.03,446.19,1,446.19,0.241,0.166
