month,department,location,headcount,avg_salary,avg_tenure_years,attrition_count,new_hires,promotion_count,training_days,overtime_hours,revenue_per_employee,cost_per_employee,engagement_score,span_of_control
2024-06,运营服务,东京,12,2358.0,6.9,0,0,0,31,96,209112.0,41390.0,4.7,12.0
2024-06,运营服务,伦敦,10,4524.0,3.5,0,0,0,12,76,206894.0,90992.0,4.1,10.0
2024-06,市场营销,北京,41,26809.0,4.5,2,5,0,20,97,2514696.0,472664.0,4.5,3.7
2024-06,市场营销,上海,38,32661.0,6.0,1,6,1,24,34,1273506.0,725227.0,3.7,19.0
2024-06,市场营销,深圳,33,30843.0,1.9,1,2,1,20,223,1555350.0,488884.0,3.2,11.0
2024-06,市场营销,杭州,27,22502.0,4.2,1,0,1,10,178,1194157.0,403501.0,3.7,6.8
2024-06,市场营销,成都,15,18106.0,1.7,1,5,0,31,85,685918.0,289729.0,3.4,15.0
2024-06,市场营销,武汉,12,4109.0,6.5,0,4,1,12,86,179744.0,80551.0,4.8,12.0
2024-06,市场营销,广州,24,14988.0,5.8,1,6,1,24,84,574568.0,244881.0,3.2,6.0
2024-06,市场营销,南京,11,6466.0,2.0,0,2,0,0,16,384551.0,134964.0,3.5,5.5
2024-06,市场营销,西安,14,13102.0,2.5,0,4,0,24,22,700085.0,271624.0,3.4,4.7
2024-06,市场营销,新加坡,4,3334.0,3.4,0,1,0,23,22,145630.0,60663.0,3.2,4.0
2024-06,市场营销,东京,4,5006.0,7.4,0,0,0,16,31,428099.0,89639.0,4.7,4.0
2024-06,客户成功,北京,30,42960.0,6.5,1,1,3,3,69,3647080.0,815385.0,3.3,10.0
2024-06,客户成功,上海,36,23444.0,7.4,1,2,1,17,115,467073.0,496093.0,4.0,4.5
2024-06,客户成功,深圳,27,24070.0,3.5,1,1,2,3,39,1588444.0,538403.0,3.1,27.0
2024-06,客户成功,杭州,24,23701.0,5.0,0,0,1,28,102,795176.0,513839.0,3.1,4.0
2024-06,客户成功,成都,15,13021.0,3.4,0,0,0,28,70,697614.0,244313.0,4.9,15.0
2024-06,客户成功,武汉,15,16361.0,2.1,1,1,0,31,27,776995.0,306213.0,2.7,3.8
2024-06,客户成功,广州,18,5683.0,1.3,0,1,1,36,30,278629.0,104043.0,4.4,18.0
2024-06,客户成功,南京,14,4997.0,6.7,0,4,0,25,22,454655.0,79612.0,2.8,4.7
2024-06,客户成功,西安,13,8721.0,5.8,0,2,0,35,54,456256.0,194551.0,3.6,6.5
2024-06,客户成功,新加坡,10,2281.0,3.2,0,3,0,9,42,122207.0,41045.0,2.9,5.0
2024-06,客户成功,东京,3,4517.0,1.6,0,1,0,4,7,355174.0,77124.0,3.4,3.0
2024-06,客户成功,伦敦,4,3084.0,7.6,0,0,0,20,11,261784.0,67973.0,3.9,2.0
2024-06,人力行政,北京,18,24451.0,6.9,1,6,1,27,116,1340599.0,449704.0,4.2,9.0
2024-06,人力行政,上海,17,14965.0,7.0,0,2,0,35,50,494844.0,323662.0,2.9,5.7
2024-06,人力行政,深圳,14,33698.0,8.2,0,0,1,5,4,870019.0,598513.0,3.2,3.5
2024-06,人力行政,杭州,18,14082.0,7.4,0,3,1,28,120,299914.0,226256.0,4.5,18.0
2024-06,人力行政,成都,12,11929.0,6.0,0,1,0,4,34,960592.0,201777.0,3.3,6.0
2024-06,人力行政,武汉,8,14827.0,7.6,0,1,0,27,30,751875.0,316735.0,3.3,4.0
2024-06,人力行政,广州,12,22669.0,4.9,0,4,1,12,96,641951.0,414561.0,3.6,12.0
2024-06,人力行政,南京,6,11007.0,4.0,0,0,0,37,18,324179.0,216494.0,2.9,6.0
2024-06,人力行政,西安,4,9218.0,2.5,0,1,0,40,21,201971.0,180805.0,3.7,4.0
2024-06,人力行政,东京,3,3990.0,2.2,0,0,0,13,16,118822.0,77982.0,3.8,3.0
2024-06,财务管理,北京,18,40885.0,6.9,1,4,1,19,125,3874766.0,652131.0,3.9,18.0
2024-06,财务管理,上海,19,25627.0,8.1,0,0,0,20,69,2200677.0,488083.0,2.7,9.5
2024-06,财务管理,深圳,12,32592.0,7.8,0,1,0,22,63,1252681.0,544298.0,4.3,12.0
2024-06,财务管理,杭州,9,29170.0,3.7,0,0,0,30,13,1881832.0,621238.0,5.0,9.0
2024-06,财务管理,成都,6,8346.0,3.3,0,4,0,36,8,161991.0,177657.0,3.4,3.0
2024-06,财务管理,武汉,11,12590.0,6.9,0,0,1,4,53,1036294.0,195084.0,4.4,5.5
2024-06,财务管理,广州,9,24547.0,4.2,0,2,0,19,46,1651277.0,546940.0,4.1,4.5
2024-06,财务管理,南京,5,4433.0,1.2,0,0,0,23,12,195548.0,93220.0,5.0,5.0
2024-06,财务管理,西安,7,4847.0,7.0,0,4,0,19,43,461022.0,93664.0,4.4,7.0
2024-06,财务管理,新加坡,4,8958.0,4.8,0,2,0,21,20,410183.0,200079.0,4.2,4.0
2024-06,财务管理,伦敦,3,1100.0,3.6,0,5,0,18,3,26711.0,21870.0,3.0,3.0
2024-07,研发中心,北京,110,31190.0,2.9,6,5,9,25,509,1633341.0,486124.0,4.7,4.6
2024-07,研发中心,上海,106,10149.0,4.9,7,11,7,2,267,732891.0,169731.0,3.2,5.6
2024-07,研发中心,深圳,92,7829.0,7.0,5,5,4,34,649,339056.0,148731.0,3.0,4.0
2024-07,研发中心,杭州,83,6768.0,4.7,2,7,3,5,157,149139.0,150047.0,4.5,5.9
2024-07,研发中心,成都,57,13608.0,2.7,0,2,4,35,39,1098097.0,233982.0,2.6,4.8
2024-07,研发中心,武汉,43,16878.0,1.3,0,0,3,15,197,402494.0,363729.0,2.5,8.6
2024-07,研发中心,广州,67,21082.0,3.4,3,3,5,16,518,1900939.0,325901.0,4.3,6.7
2024-07,研发中心,南京,41,4942.0,3.6,1,5,1,23,220,119145.0,85410.0,4.8,3.7
2024-07,研发中心,西安,38,7344.0,1.7,2,3,3,7,170,215624.0,126245.0,3.7,5.4
2024-07,研发中心,新加坡,20,2419.0,7.7,0,1,0,2,153,120189.0,43057.0,4.4,3.3
2024-07,研发中心,东京,19,5714.0,2.2,0,4,2,36,76,332947.0,124669.0,4.6,19.0
2024-07,研发中心,伦敦,10,1302.0,2.4,0,0,0,29,74,107280.0,23125.0,3.4,5.0
2024-07,产品设计,北京,46,41510.0,2.6,2,3,2,19,50,1697246.0,728541.0,3.5,15.3
2024-07,产品设计,上海,39,35789.0,1.4,1,0,2,12,262,2525500.0,766507.0,3.9,3.5
2024-07,产品设计,深圳,32,17579.0,5.7,0,2,1,4,223,1061512.0,319600.0,3.3,4.0
2024-07,产品设计,杭州,33,10239.0,1.4,1,1,2,7,25,849314.0,184392.0,2.7,5.5
2024-07,产品设计,成都,25,20746.0,5.4,1,0,1,21,23,1266360.0,405599.0,4.3,3.6
2024-07,产品设计,武汉,18,5679.0,4.3,0,3,0,6,123,190039.0,109388.0,2.9,3.6
2024-07,产品设计,广州,27,23248.0,6.1,1,0,2,1,39,1537693.0,462748.0,3.6,9.0
2024-07,产品设计,南京,17,6871.0,2.0,0,2,0,19,85,574407.0,130617.0,2.8,8.5
2024-07,产品设计,西安,10,5630.0,8.2,0,0,0,14,7,197371.0,121529.0,3.2,10.0
2024-07,产品设计,新加坡,8,1716.0,2.0,0,2,0,19,23,42084.0,29409.0,4.1,8.0
2024-07,产品设计,东京,8,3064.0,7.8,0,0,0,30,3,280384.0,49907.0,2.6,4.0
2024-07,产品设计,伦敦,9,2734.0,8.0,0,5,0,22,51,192487.0,50448.0,4.4,9.0
2024-07,销售业务,北京,73,15833.0,1.3,3,7,7,39,389,842832.0,321474.0,4.3,10.4
2024-07,销售业务,上海,71,27451.0,4.9,5,10,2,6,289,1562786.0,431916.0,4.9,5.9
2024-07,销售业务,深圳,62,10830.0,1.9,1,6,6,0,374,433118.0,176530.0,4.2,7.8
2024-07,销售业务,杭州,52,22408.0,7.8,1,0,5,14,108,598590.0,485468.0,4.9,7.4
2024-07,销售业务,成都,40,17665.0,5.7,2,4,3,26,298,988391.0,332352.0,2.8,4.4
2024-07,销售业务,武汉,32,16483.0,7.0,0,5,2,29,65,605097.0,260764.0,3.0,16.0
2024-07,销售业务,广州,43,17570.0,8.0,1,0,1,19,66,604377.0,377589.0,4.3,8.6
2024-07,销售业务,南京,28,13121.0,5.1,2,6,2,13,114,306989.0,227887.0,4.1,3.5
2024-07,销售业务,西安,24,11994.0,5.0,0,5,1,4,127,710431.0,237780.0,3.2,24.0
2024-07,销售业务,新加坡,14,7026.0,7.2,0,2,0,19,29,368455.0,148813.0,3.5,3.5
2024-07,销售业务,东京,8,2791.0,5.1,0,5,0,34,9,138867.0,53259.0,4.3,4.0
2024-07,销售业务,伦敦,9,2274.0,4.5,0,4,0,33,37,107428.0,37016.0,4.7,9.0
2024-07,运营服务,北京,49,31702.0,7.3,3,2,2,31,167,2684749.0,515042.0,3.0,8.2
2024-07,运营服务,上海,50,29670.0,7.6,1,6,3,40,15,2209308.0,581766.0,4.3,6.2
2024-07,运营服务,深圳,47,26989.0,7.3,2,5,2,13,13,2572025.0,429089.0,3.0,3.6
2024-07,运营服务,杭州,37,8302.0,4.6,2,2,1,11,294,555037.0,148619.0,3.6,12.3
2024-07,运营服务,成都,26,4967.0,3.9,1,1,1,6,127,271165.0,98558.0,3.4,8.7
2024-07,运营服务,武汉,19,16862.0,4.1,1,3,0,19,39,968086.0,275638.0,2.9,9.5
2024-07,运营服务,广州,27,5444.0,1.7,1,5,0,10,96,242560.0,111049.0,4.9,13.5
2024-07,运营服务,南京,19,9450.0,4.3,1,6,2,28,43,445726.0,149165.0,3.1,9.5
2024-07,运营服务,西安,13,10556.0,3.7,0,1,1,3,47,793099.0,193780.0,3.4,6.5
2024-07,运营服务,新加坡,13,8337.0,2.0,0,3,1,33,32,327289.0,148888.0,3.0,6.5
2024-07,运营服务,东京,8,1601.0,7.8,0,0,0,10,4,95974.0,28861.0,3.5,8.0
2024-07,运营服务,伦敦,7,1220.0,7.0,0,0,0,23,7,88241.0,25879.0,3.3,3.5
2024-07,市场营销,北京,41,29839.0,2.5,2,0,2,27,181,1082551.0,657808.0,4.2,10.2
2024-07,市场营销,上海,36,39194.0,2.5,1,0,3,13,40,3120711.0,616002.0,3.6,12.0
2024-07,市场营销,深圳,30,11310.0,4.6,1,4,3,36,49,850988.0,212701.0,3.2,3.3
2024-07,市场营销,杭州,29,6454.0,4.7,1,6,2,33,115,597141.0,140303.0,4.4,29.0
2024-07,市场营销,成都,16,5921.0,7.1,0,3,0,37,38,543006.0,113135.0,3.4,8.0
2024-07,市场营销,武汉,14,6314.0,4.8,0,2,1,1,50,435242.0,125044.0,3.2,3.5
2024-07,市场营销,广州,25,9495.0,1.5,1,1,1,25,185,721608.0,167816.0,3.3,6.2
2024-07,市场营销,南京,13,5343.0,5.5,0,0,0,19,85,254905.0,110006.0,4.0,4.3
2024-07,市场营销,西安,8,5862.0,6.1,0,0,0,27,46,226015.0,93662.0,4.4,4.0
2024-07,市场营销,新加坡,7,5221.0,7.5,0,4,0,2,21,98299.0,92149.0,4.4,7.0
2024-07,市场营销,东京,5,6469.0,7.2,0,2,0,17,20,612023.0,136234.0,2.5,2.5
2024-07,市场营销,伦敦,2,1338.0,5.5,0,3,0,15,5,113991.0,26911.0,3.7,2.0
2024-07,客户成功,北京,30,10847.0,4.8,1,1,1,10,174,579449.0,227522.0,4.0,4.3
2024-07,客户成功,上海,32,40786.0,6.8,0,0,3,15,131,959031.0,754605.0,4.5,4.0
2024-07,客户成功,深圳,30,9525.0,4.2,1,1,1,16,220,850317.0,170957.0,3.8,3.3
2024-07,客户成功,杭州,23,16892.0,1.3,1,2,1,18,12,980995.0,346819.0,4.5,5.8
2024-07,客户成功,成都,21,8036.0,7.4,0,0,2,26,133,399014.0,160006.0,2.6,21.0
2024-07,客户成功,武汉,17,11915.0,4.2,0,0,0,9,124,1142695.0,184619.0,3.0,4.2
2024-07,客户成功,广州,15,10117.0,7.6,0,0,0,14,57,814767.0,174559.0,4.2,7.5
2024-07,客户成功,南京,15,6538.0,7.2,0,1,1,40,18,467131.0,145964.0,4.3,5.0
2024-07,客户成功,西安,11,5286.0,4.8,0,0,0,15,50,396530.0,113676.0,3.8,11.0
2024-07,客户成功,新加坡,7,1820.0,4.6,0,0,0,39,53,81825.0,34428.0,4.1,3.5
2024-07,客户成功,东京,2,4890.0,1.4,0,0,0,35,1,188247.0,96699.0,3.1,2.0
2024-07,客户成功,伦敦,7,1611.0,3.2,0,0,0,23,38,61542.0,29204.0,3.1,7.0
2024-07,人力行政,北京,24,14640.0,7.7,0,3,2,15,37,629033.0,305098.0,3.5,3.4
2024-07,人力行政,上海,19,34923.0,2.6,1,6,0,6,21,2547999.0,634286.0,4.5,19.0
2024-07,人力行政,深圳,20,6933.0,4.1,1,3,2,20,27,246326.0,134968.0,3.6,3.3
2024-07,人力行政,杭州,11,30188.0,8.1,0,3,1,36,51,1473749.0,529310.0,4.9,11.0
2024-07,人力行政,成都,8,13473.0,2.7,0,0,0,12,15,855134.0,215715.0,3.2,4.0
2024-07,人力行政,武汉,10,16911.0,7.5,0,1,0,32,43,1619361.0,353683.0,4.9,5.0
2024-07,人力行政,广州,14,17603.0,3.8,0,0,1,38,48,1687400.0,321910.0,3.6,14.0
2024-07,人力行政,南京,6,4586.0,4.0,0,3,0,18,15,243628.0,70770.0,3.2,3.0
2024-07,人力行政,西安,5,5694.0,2.0,0,4,0,31,29,310957.0,98512.0,4.8,5.0
2024-07,人力行政,新加坡,3,2674.0,7.5,0,0,0,6,22,213730.0,56929.0,3.0,3.0
2024-07,人力行政,伦敦,2,2103.0,2.7,0,0,0,11,11,126506.0,43114.0,3.3,2.0
2024-07,财务管理,北京,16,14227.0,1.9,0,1,1,20,22,1327249.0,250748.0,3.6,8.0
2024-07,财务管理,上海,17,42617.0,1.7,0,0,1,40,16,3738292.0,769877.0,4.8,8.5
2024-07,财务管理,深圳,16,15014.0,5.8,0,2,1,13,62,1367315.0,297822.0,4.9,8.0
2024-07,财务管理,杭州,13,13440.0,4.7,0,0,1,9,4,659214.0,257723.0,3.9,4.3
2024-07,财务管理,成都,9,10308.0,5.2,0,2,0,7,71,521320.0,227591.0,5.0,9.0
2024-07,财务管理,武汉,9,14205.0,3.9,0,1,0,19,41,531365.0,260344.0,2.7,9.0
2024-07,财务管理,广州,14,24065.0,2.0,0,5,1,24,10,1242330.0,442927.0,2.5,4.7
2024-07,财务管理,南京,5,5733.0,6.2,0,1,0,5,8,325956.0,98709.0,2.5,2.5
2024-07,财务管理,西安,5,11331.0,2.5,0,2,0,24,39,884156.0,185636.0,4.0,2.5
2024-07,财务管理,新加坡,2,7920.0,3.2,0,0,0,4,3,540930.0,171247.0,3.9,1.0
2024-07,财务管理,东京,4,5326.0,8.0,0,2,0,16,0,465038.0,114959.0,4.0,4.0
2024-07,财务管理,伦敦,4,2490.0,7.6,0,3,0,0,16,120778.0,40138.0,2.8,4.0
2024-08,研发中心,北京,117,39290.0,7.8,3,4,9,29,128,3298040.0,736191.0,3.2,4.0
2024-08,研发中心,上海,110,36371.0,5.8,5,4,5,22,675,2789216.0,717076.0,3.5,4.1
2024-08,研发中心,深圳,92,13658.0,3.6,2,2,3,13,152,903940.0,305147.0,3.7,13.1
2024-08,研发中心,杭州,79,10849.0,3.8,4,7,6,6,621,587287.0,225947.0,3.5,4.6
2024-08,研发中心,成都,58,13469.0,4.1,3,3,1,17,116,754851.0,245794.0,3.6,9.7
2024-08,研发中心,武汉,50,10560.0,1.8,3,7,2,13,326,472184.0,218610.0,3.4,12.5
2024-08,研发中心,广州,63,23229.0,7.1,2,5,4,8,310,895854.0,424883.0,4.5,31.5
2024-08,研发中心,南京,43,11915.0,5.0,1,3,1,37,104,865780.0,247607.0,3.2,10.8
2024-08,研发中心,西安,31,5866.0,5.3,0,0,3,22,64,247438.0,126191.0,4.7,4.4
2024-08,研发中心,新加坡,26,7835.0,2.3,1,4,1,2,79,154836.0,163329.0,2.9,4.3
2024-08,研发中心,东京,20,4733.0,4.6,1,0,0,16,118,244310.0,103830.0,4.5,10.0
2024-08,研发中心,伦敦,10,5243.0,7.0,0,5,0,38,62,225432.0,105225.0,2.5,10.0
2024-08,产品设计,北京,45,34048.0,3.8,3,2,3,18,11,1907979.0,721339.0,4.9,9.0
2024-08,产品设计,上海,43,11204.0,6.5,1,0,3,32,78,694200.0,183456.0,4.0,7.2
2024-08,产品设计,深圳,33,30610.0,2.7,0,0,2,22,22,703845.0,629115.0,3.3,6.6
2024-08,产品设计,杭州,33,10171.0,5.4,1,4,1,15,246,582935.0,206060.0,2.6,4.1
2024-08,产品设计,成都,23,12882.0,6.8,0,2,1,24,59,428394.0,272627.0,3.1,3.8
2024-08,产品设计,武汉,21,11252.0,3.4,1,5,1,36,10,384366.0,196198.0,3.0,21.0
2024-08,产品设计,广州,28,7206.0,1.9,0,4,2,25,169,563039.0,123819.0,4.6,5.6
2024-08,产品设计,南京,11,5407.0,5.9,0,2,1,7,62,385315.0,111249.0,4.1,11.0
2024-08,产品设计,西安,12,5560.0,6.2,0,0,1,29,14,337324.0,117453.0,4.6,12.0
2024-08,产品设计,新加坡,13,2781.0,7.0,0,4,1,36,21,258643.0,44132.0,4.8,6.5
2024-08,产品设计,东京,11,1830.0,1.8,0,0,0,3,19,165038.0,31199.0,3.9,11.0
2024-08,产品设计,伦敦,8,5388.0,6.2,0,0,0,22,57,352567.0,94911.0,4.5,4.0
2024-08,销售业务,北京,76,18006.0,1.7,1,2,4,28,189,1059165.0,308679.0,4.9,5.8
2024-08,销售业务,上海,70,18362.0,1.3,1,3,8,9,58,653454.0,343814.0,3.4,23.3
2024-08,销售业务,深圳,64,16888.0,5.6,3,1,5,39,373,1314464.0,276441.0,4.7,8.0
2024-08,销售业务,杭州,54,11701.0,8.1,3,2,1,30,115,411570.0,255523.0,3.0,4.2
2024-08,销售业务,成都,39,19171.0,8.1,1,0,4,19,295,927069.0,365168.0,3.9,13.0
2024-08,销售业务,武汉,30,17450.0,3.8,1,4,2,1,18,316298.0,381454.0,5.0,5.0
2024-08,销售业务,广州,42,10561.0,3.4,2,7,3,0,228,413357.0,189729.0,4.5,3.5
2024-08,销售业务,南京,31,13878.0,4.6,2,2,1,28,116,605081.0,273203.0,2.8,6.2
2024-08,销售业务,西安,27,5076.0,1.7,2,3,1,17,27,377666.0,86327.0,3.7,13.5
2024-08,销售业务,新加坡,12,8906.0,7.8,0,5,0,21,57,387278.0,159421.0,4.9,12.0
2024-08,销售业务,东京,14,2391.0,1.6,0,4,1,13,26,173950.0,50157.0,2.9,14.0
2024-08,销售业务,伦敦,13,2679.0,4.4,0,0,0,10,62,107917.0,44264.0,4.6,13.0
2024-08,运营服务,北京,52,21484.0,7.7,1,1,4,23,203,1956448.0,390672.0,2.7,17.3
2024-08,运营服务,上海,51,37301.0,1.4,3,5,5,4,384,1540047.0,669604.0,3.0,6.4
2024-08,运营服务,深圳,46,33406.0,6.7,2,2,2,26,149,2606755.0,597208.0,3.6,9.2
2024-08,运营服务,杭州,40,16917.0,5.5,2,5,3,31,2,728809.0,326924.0,4.7,40.0
2024-08,运营服务,成都,28,12583.0,6.5,1,3,2,4,25,593620.0,250252.0,3.3,9.3
2024-08,运营服务,武汉,22,9310.0,4.5,0,0,1,24,156,530321.0,166647.0,4.6,4.4
2024-08,运营服务,广州,25,20378.0,3.4,0,0,2,40,99,717082.0,414261.0,4.5,12.5
2024-08,运营服务,南京,23,7608.0,6.4,0,0,2,21,0,646650.0,150695.0,2.9,3.8
2024-08,运营服务,西安,14,4404.0,2.5,0,1,1,11,74,359927.0,90060.0,3.2,3.5
2024-08,运营服务,新加坡,9,8245.0,4.0,0,0,0,18,65,446836.0,161031.0,3.7,9.0
2024-08,运营服务,东京,9,4921.0,2.2,0,3,0,35,30,368829.0,94598.0,3.1,9.0
2024-08,运营服务,伦敦,8,3181.0,6.0,0,0,0,22,28,291478.0,69523.0,4.1,4.0
2024-08,市场营销,北京,36,12938.0,6.4,2,5,1,0,22,299229.0,207379.0,4.2,3.6
2024-08,市场营销,上海,39,16367.0,1.7,0,4,1,27,13,1015301.0,321957.0,2.7,39.0
2024-08,市场营销,深圳,33,27854.0,3.3,2,5,2,24,52,1845027.0,517137.0,4.1,6.6
2024-08,市场营销,杭州,23,6325.0,6.3,1,4,2,13,67,563331.0,141329.0,3.4,3.8
2024-08,市场营销,成都,19,7109.0,1.3,0,0,1,18,22,613936.0,118783.0,4.1,4.8
2024-08,市场营销,武汉,17,7217.0,1.5,0,5,0,21,8,527384.0,126845.0,3.3,17.0
2024-08,市场营销,广州,17,16076.0,4.5,1,6,2,28,97,1113661.0,250905.0,4.6,4.2
2024-08,市场营销,南京,11,14561.0,4.3,0,1,1,6,21,1190178.0,251001.0,4.7,11.0
2024-08,市场营销,西安,14,11811.0,3.5,0,3,1,23,68,1105667.0,221936.0,4.3,3.5
2024-08,市场营销,新加坡,6,8158.0,4.2,0,0,0,24,36,574976.0,176523.0,4.0,3.0
2024-08,市场营销,东京,2,5923.0,5.9,0,0,0,10,7,270215.0,94405.0,2.8,1.0
2024-08,市场营销,伦敦,6,5368.0,6.4,0,0,0,30,13,391350.0,105247.0,4.7,3.0
2024-08,客户成功,北京,35,15416.0,4.7,1,3,2,5,124,1158143.0,316773.0,4.7,3.9
2024-08,客户成功,上海,35,38205.0,2.0,1,0,1,14,119,3060870.0,751520.0,4.7,11.7
2024-08,客户成功,深圳,27,13154.0,3.1,0,0,2,28,3,923343.0,283443.0,4.4,9.0
2024-08,客户成功,杭州,27,18633.0,6.8,1,2,2,31,194,1516983.0,371191.0,4.6,13.5
2024-08,客户成功,成都,16,16489.0,2.5,0,0,0,3,78,659398.0,287835.0,4.5,8.0
2024-08,客户成功,武汉,15,4861.0,4.8,0,0,0,16,75,221438.0,78650.0,4.4,5.0
2024-08,客户成功,广州,17,18006.0,3.7,0,0,0,40,47,1042087.0,297971.0,3.2,17.0
2024-08,客户成功,南京,15,3366.0,2.1,0,1,1,6,30,190398.0,67763.0,3.0,15.0
2024-08,客户成功,西安,9,13355.0,7.8,0,5,0,21,11,759167.0,226511.0,4.8,9.0
2024-08,客户成功,新加坡,6,4623.0,2.4,0,0,0,21,9,304330.0,101207.0,3.7,3.0
2024-08,客户成功,东京,9,3242.0,3.3,0,0,0,28,1,218647.0,59392.0,2.6,9.0
2024-08,人力行政,北京,19,17910.0,4.5,1,5,1,40,86,1255309.0,302528.0,2.9,3.8
2024-08,人力行政,上海,18,11687.0,6.3,1,4,0,6,26,428984.0,200946.0,4.0,3.6
2024-08,人力行政,深圳,19,7651.0,2.2,0,2,1,37,151,290837.0,132370.0,4.8,3.8
2024-08,人力行政,杭州,15,24644.0,4.4,0,5,1,3,36,1384516.0,515261.0,3.3,7.5
2024-08,人力行政,成都,8,12284.0,3.8,0,2,0,16,49,533050.0,264241.0,3.3,4.0
2024-08,人力行政,武汉,11,13468.0,3.9,0,0,1,20,20,575511.0,273713.0,3.8,3.7
2024-08,人力行政,广州,16,17960.0,4.1,0,0,1,39,58,1577163.0,308014.0,5.0,4.0
2024-08,人力行政,南京,12,6604.0,1.8,0,0,0,27,89,432763.0,145546.0,3.4,4.0
2024-08,人力行政,西安,6,9229.0,4.8,0,0,0,28,47,253932.0,165516.0,4.6,6.0
2024-08,人力行政,新加坡,5,2455.0,8.5,0,0,0,33,13,96860.0,39490.0,3.2,5.0
2024-08,人力行政,东京,2,2474.0,7.5,0,0,0,19,2,160161.0,44084.0,4.6,2.0
2024-08,财务管理,北京,19,16740.0,2.9,1,6,2,13,57,1549644.0,276463.0,5.0,3.8
2024-08,财务管理,上海,18,39800.0,2.6,0,3,1,34,45,3725627.0,875971.0,2.9,18.0
2024-08,财务管理,深圳,19,25784.0,7.0,1,4,2,3,142,1516586.0,535187.0,3.9,3.8
2024-08,财务管理,杭州,16,30807.0,6.1,0,0,1,38,69,990286.0,500328.0,4.5,8.0
2024-08,财务管理,成都,9,6496.0,5.9,0,1,0,37,40,288899.0,136905.0,3.0,4.5
2024-08,财务管理,武汉,10,13742.0,6.8,0,0,0,36,27,445915.0,225894.0,4.4,3.3
2024-08,财务管理,广州,6,22021.0,5.7,0,5,0,24,12,776921.0,384349.0,3.1,3.0
2024-08,财务管理,南京,4,6760.0,4.7,0,0,0,7,8,165740.0,146924.0,3.4,2.0
2024-08,财务管理,西安,3,2953.0,3.4,0,0,0,10,8,120153.0,58364.0,2.9,3.0
2024-08,财务管理,新加坡,7,4441.0,5.5,0,3,0,34,13,109472.0,97426.0,3.9,3.5
2024-08,财务管理,东京,7,4398.0,2.0,0,0,0,34,3,97222.0,76228.0,4.9,7.0
2024-08,财务管理,伦敦,6,2903.0,1.6,0,0,0,24,8,129129.0,54285.0,2.7,6.0
2024-09,研发中心,北京,109,15977.0,7.5,6,9,7,19,244,1017347.0,350199.0,3.7,6.8
2024-09,研发中心,上海,112,17095.0,7.0,8,7,10,34,275,1377010.0,307073.0,2.7,4.5
2024-09,研发中心,深圳,95,33878.0,8.0,1,0,6,12,416,1121639.0,724072.0,4.9,8.6
2024-09,研发中心,杭州,76,8018.0,5.5,3,1,7,13,88,177294.0,144842.0,3.1,76.0
2024-09,研发中心,成都,58,4686.0,6.9,3,3,5,10,442,448352.0,91050.0,3.3,4.5
2024-09,研发中心,武汉,47,17315.0,6.7,2,7,2,4,221,1124592.0,302636.0,3.4,4.7
2024-09,研发中心,广州,59,8598.0,3.7,2,4,2,13,225,261535.0,191241.0,3.6,3.9
2024-09,研发中心,南京,42,12452.0,2.1,1,6,2,31,155,849641.0,243017.0,3.2,7.0
2024-09,研发中心,西安,35,12831.0,6.7,1,1,3,23,218,491896.0,286298.0,3.4,3.5
2024-09,研发中心,新加坡,26,5540.0,3.9,0,0,2,25,10,399872.0,92647.0,4.6,3.7
2024-09,研发中心,东京,21,4654.0,7.9,0,0,1,7,89,221744.0,82853.0,4.7,4.2
2024-09,研发中心,伦敦,15,1782.0,1.9,0,3,0,11,32,32747.0,31775.0,4.2,5.0
2024-09,产品设计,北京,42,39103.0,4.6,3,1,3,26,280,785443.0,822421.0,3.1,4.7
2024-09,产品设计,上海,42,38968.0,8.4,2,3,2,20,134,2627399.0,722402.0,4.4,5.2
2024-09,产品设计,深圳,39,14975.0,3.8,1,1,3,3,155,518340.0,286193.0,4.5,6.5
2024-09,产品设计,杭州,32,18942.0,5.5,1,4,0,28,220,1681620.0,355512.0,3.0,5.3
2024-09,产品设计,成都,21,5049.0,4.9,0,0,1,25,112,296630.0,105242.0,4.7,7.0
2024-09,产品设计,武汉,18,4803.0,7.4,1,2,1,10,72,241076.0,76354.0,4.3,3.6
2024-09,产品设计,广州,22,13846.0,2.4,0,0,0,0,37,1035661.0,273581.0,4.5,4.4
2024-09,产品设计,南京,17,5267.0,1.7,1,6,0,3,93,178577.0,87790.0,3.9,8.5
2024-09,产品设计,西安,15,3247.0,6.2,0,2,0,26,35,258625.0,52466.0,4.9,7.5
2024-09,产品设计,新加坡,9,2125.0,1.6,0,3,0,0,49,132444.0,43435.0,2.9,4.5
2024-09,产品设计,东京,3,1593.0,1.9,0,1,0,15,22,88880.0,31436.0,2.8,1.5
2024-09,产品设计,伦敦,8,4661.0,5.5,0,5,0,14,60,162480.0,92562.0,4.9,8.0
2024-09,销售业务,北京,79,20766.0,2.4,2,0,2,1,409,1405998.0,452382.0,4.5,4.9
2024-09,销售业务,上海,72,9412.0,5.5,3,2,5,8,379,631716.0,190343.0,3.5,24.0
2024-09,销售业务,深圳,68,7073.0,1.9,3,6,6,29,41,130885.0,112012.0,2.6,68.0
2024-09,销售业务,杭州,51,25033.0,2.2,0,4,3,13,314,532285.0,402295.0,4.4,25.5
